grid_id,latitude,longitude,building_count,yellow_building_count,building_density,yellow_building_density,total_building_density,main_road_density,local_road_density,total_road_density,waterbody,water_percent,empty
58832,28.841501,76.9302965,0,2,0.0,0.0,0.0,1.28,0.0,1.28,0,0.0,98.72
2146,28.4139049,76.8443188,0,5,0.0,0.0,0.0,0.34,6.22,6.56,0,0.0,93.44
16187,28.5199056,76.8422717,14,0,3.25,0.0,3.25,0.21,6.97,7.18,0,0.0,89.57
48584,28.7642463,76.9016373,0,1,0.0,0.0,0.0,0.0,2.4,2.4,0,0.0,97.6
54962,28.8109585,77.2905841,2,2,0.34,0.0,0.34,0.0,1.5,1.5,0,0.0,98.16
16459,28.5217023,76.9118727,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
5843,28.4408542,77.104299,5,8,2.05,4.17,6.22,0.0,3.83,3.83,0,0.0,89.95
36366,28.6708219,77.2250773,26,6,21.8,7.06,28.86,1.1,8.52,9.62,0,0.0,61.52
7203,28.451634,76.965097,1,4,0.22,0.0,0.22,0.12,0.75,0.87,1,4.34,94.57
23956,28.5773975,77.1554763,21,0,12.63,0.0,12.63,0.0,8.56,8.56,0,0.0,78.81
11483,28.4839732,76.9569087,0,0,0.0,0.0,0.0,0.0,1.92,1.92,1,5.3100000000000005,92.77
53822,28.803772,76.9057315,1,0,0.07,0.0,0.07,0.0,0.0,0.0,0,0.0,99.93
62248,28.8666537,77.102252,5,2,0.31,0.0,0.31,2.31,4.24,6.55,0,0.0,93.14
17313,28.5270921,77.1984651,0,0,0.0,0.0,0.0,0.0,0.05,0.05,0,0.0,99.95
58252,28.8361112,77.2046064,9,0,5.79,0.0,5.79,0.17,5.36,5.53,0,0.0,88.68
27553,28.6043469,77.2107476,18,0,8.74,0.0,8.74,6.65,10.1,16.75,0,0.0,74.50999999999999
22659,28.5684144,76.9364378,1,2,0.04,0.0,0.04,0.0,2.27,2.27,0,0.0,97.69
47609,28.7570598,76.8545543,3,0,0.13,0.0,0.13,0.0,2.54,2.54,0,0.0,97.33
25245,28.5881773,76.870931,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
25628,28.5899739,77.1677588,7,3,4.98,6.19,11.170000000000002,3.85,9.31,13.16,0,0.0,75.67
11658,28.4839732,77.3151492,29,9,20.42,0.74,21.16,1.08,9.53,10.61,1,35.61,32.61999999999999
14358,28.5055327,76.9958034,1,1,0.03,0.0,0.03,0.0,0.0,0.0,0,0.0,99.97
18980,28.5396685,77.2005122,14,4,4.95,12.18,17.13,0.81,12.06,12.87,0,0.0,70.0
57147,28.8289247,76.8914018,0,0,0.0,0.0,0.0,0.0,4.51,4.51,1,0.95,94.54
32520,28.642076,77.1472879,1,1,0.14,0.35,0.49,1.72,2.73,4.45,0,0.0,95.06
5450,28.437261,77.2742074,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
9540,28.4696002,76.8770722,9,9,3.08,0.0,3.08,2.52,7.5,10.02,0,0.0,86.9
157,28.3977353,77.1575233,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
4113,28.4282779,76.9732854,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
34234,28.6546523,77.2455482,3,0,0.19,0.0,0.19,10.54,10.96,21.5,1,14.07,64.24000000000001
769,28.4031252,76.9487203,6,13,2.07,11.28,13.35,1.16,12.73,13.89,0,0.0,72.75999999999999
51406,28.7840091,77.3192433,87,1,22.88,0.0,22.88,0.0,12.66,12.66,0,0.0,64.46000000000001
61629,28.8612639,77.2967254,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
9345,28.4678036,76.965097,8,11,3.24,0.0,3.24,0.07,12.98,13.05,0,0.0,83.71000000000001
16952,28.5252955,76.9466732,1,0,0.04,0.0,0.04,0.0,2.04,2.04,0,0.0,97.92
34038,28.6546523,76.8443188,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
49707,28.7714328,77.2516894,76,2,20.99,0.74,21.73,0.3,14.84,15.14,0,0.0,63.13
21194,28.5576347,76.8606955,9,3,1.53,0.0,1.53,6.88,3.79,10.67,0,0.0,87.80000000000001
55479,28.8163483,76.8873077,0,0,0.0,0.0,0.0,0.0,3.74,3.74,0,0.0,96.26
23378,28.5738043,76.9466732,22,4,19.25,1.0,20.25,0.0,9.42,9.42,0,0.0,70.33
54542,28.8091618,76.918014,2,2,0.13,0.0,0.13,0.0,4.19,4.19,0,0.0,95.68
4316,28.4300745,76.9016373,2,1,0.21,0.0,0.21,0.0,0.93,0.93,0,0.0,98.86
24679,28.5827874,77.1739001,33,2,10.3,0.9,11.2,11.58,16.36,27.94,0,0.0,60.86
32527,28.642076,77.1616175,15,0,7.14,0.0,7.14,0.0,4.66,4.66,0,0.0,88.2
24177,28.5791942,77.1206758,34,0,19.04,0.0,19.04,0.0,9.42,9.42,0,0.0,71.53999999999999
25411,28.5881773,77.2107476,5,1,2.04,1.09,3.13,0.0,0.0,0.0,1,1.6,95.27
30418,28.6259063,77.2291714,27,0,22.23,0.0,22.23,2.42,8.31,10.73,0,0.0,67.03999999999999
9775,28.4713968,76.870931,2,2,0.06,0.0,0.06,0.0,1.71,1.71,0,0.0,98.23
13351,28.4983462,76.8832135,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
49885,28.7732294,77.1288641,4,1,4.69,2.06,6.75,0.0,5.65,5.65,0,0.0,87.6
50695,28.7804159,76.8381775,1,0,0.13,0.0,0.13,0.36,6.24,6.6,0,0.0,93.27
38486,28.6869915,77.1800413,11,0,1.47,0.0,1.47,0.93,2.67,3.6,0,0.0,94.93
6047,28.4426509,77.034698,11,0,3.91,0.0,3.91,10.94,0.22,11.16,0,0.0,84.93
18958,28.5396685,77.1554763,7,2,3.93,2.55,6.48,11.49,11.95,23.44,0,0.0,70.08
26874,28.598957,77.2823957,10,3,0.69,0.0,0.69,0.0,6.19,6.19,0,0.0,93.12
60859,28.855874,77.1820884,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
12356,28.4893631,77.2823957,3,7,4.55,4.46,9.01,3.49,7.2,10.69,0,0.0,80.30000000000001
6926,28.4498374,76.8852606,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
20583,28.5522448,77.0715456,0,0,0.0,0.0,0.0,0.0,0.79,0.79,0,0.0,99.21
58353,28.8379078,76.9241553,0,4,0.0,0.0,0.0,15.45,2.27,17.72,0,0.0,82.28
22312,28.5648212,77.2005122,2,3,2.72,3.81,6.53,10.01,7.58,17.59,0,0.0,75.88
31569,28.6348895,77.149335,1,0,0.03,0.0,0.03,0.0,4.77,4.77,0,0.0,95.2
62571,28.8684504,77.2762545,71,0,20.76,0.0,20.76,0.21,15.32,15.53,0,0.0,63.71
49531,28.7714328,76.8914018,0,0,0.0,0.0,0.0,0.0,2.36,2.36,0,0.0,97.64
44088,28.7301104,76.9548616,0,2,0.0,0.0,0.0,0.0,2.71,2.71,0,0.0,97.29
49361,28.7696361,77.0306039,0,0,0.0,0.0,0.0,0.0,0.05,0.05,0,0.0,99.95
10367,28.4749901,77.1083932,2,1,4.42,0.0,4.42,0.0,0.0,0.0,0,0.0,95.58
50686,28.7786192,77.3069608,0,4,0.0,0.0,0.0,0.09,6.47,6.56,0,0.0,93.44
7510,28.4534306,77.1063461,8,1,3.77,1.98,5.75,0.78,13.27,14.05,0,0.0,80.2
27759,28.6061435,77.1452408,2,0,0.42,0.0,0.42,10.46,2.16,12.62,0,0.0,86.96000000000001
21615,28.5594313,77.2353127,8,0,7.7,0.0,7.7,8.95,8.94,17.89,0,0.0,74.41
35226,28.6636354,76.8402246,4,0,2.42,0.0,2.42,0.0,5.53,5.53,0,0.0,92.05
43008,28.7211273,77.1800413,20,1,6.92,0.0,6.92,0.0,0.0,0.0,0,0.0,93.08
328,28.3995319,77.0203684,9,10,5.38,0.0,5.38,0.0,7.85,7.85,0,0.0,86.77
23722,28.5756009,77.1636646,42,4,31.31,1.73,33.04,0.0,10.31,10.31,0,0.0,56.650000000000006
4435,28.4300745,77.1452408,9,7,0.78,0.0,0.78,7.73,9.64,17.37,0,0.0,81.85
12564,28.4911597,77.2209831,26,1,7.37,0.32,7.69,0.36,8.97,9.33,0,0.0,82.98
60897,28.855874,77.2598778,18,1,13.42,0.63,14.05,4.05,3.66,7.71,0,0.0,78.24000000000001
23114,28.5720077,76.8934489,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
1131,28.4049218,77.2025593,0,0,0.0,0.0,0.0,0.0,0.11,0.11,0,0.0,99.89
51874,28.7876024,77.3028666,0,2,0.0,0.0,0.0,0.14,3.3,3.44,0,0.0,96.56
35284,28.6636354,76.9589558,2,1,0.09,0.0,0.09,2.74,2.28,5.02,0,0.0,94.89
31729,28.6366861,76.9896621,1,1,0.03,0.0,0.03,0.0,0.0,0.0,0,0.0,99.97
17444,28.5288887,76.9794266,0,6,0.0,0.0,0.0,0.35,8.45,8.8,0,0.0,91.2
52300,28.7911956,77.2005122,0,0,0.0,0.0,0.0,0.0,3.04,3.04,0,0.0,96.96
37639,28.6816016,76.9077786,53,7,16.09,1.34,17.43,4.03,12.7,16.73,0,0.0,65.84
55728,28.8181449,76.9098256,1,0,0.03,0.0,0.03,0.0,0.0,0.0,0,0.0,99.97
41429,28.7103476,76.870931,4,5,0.59,0.0,0.59,0.78,3.67,4.45,1,0.03,94.93
55868,28.8181449,77.196418,1,0,0.09,0.0,0.09,0.0,0.69,0.69,0,0.0,99.22
32158,28.6402793,76.8934489,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
44106,28.7301104,76.9917092,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
20086,28.5486516,77.0285568,17,4,4.16,1.04,5.2,2.17,7.21,9.38,0,0.0,85.41999999999999
50238,28.7768226,76.8770722,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
46537,28.7480767,77.0961107,16,3,5.83,2.01,7.84,1.25,13.14,14.39,0,0.0,77.77000000000001
30948,28.6312962,76.8525072,1,0,0.04,0.0,0.04,0.0,0.0,0.0,0,0.0,99.96
2883,28.4192948,76.8914018,1,3,1.09,0.0,1.09,0.0,5.34,5.34,0,0.0,93.57
44205,28.7301104,77.1943709,0,6,0.45,0.0,0.45,13.11,7.55,20.66,1,24.22,54.67
25491,28.5899739,76.8873077,0,2,0.0,0.0,0.0,0.0,3.82,3.82,0,0.0,96.18
50443,28.7768226,77.2967254,38,0,7.97,0.0,7.97,0.2,10.99,11.19,0,0.0,80.84
61037,28.8576706,77.0592631,2,0,0.06,0.0,0.06,0.0,1.68,1.68,0,0.0,98.26
44131,28.7301104,77.0428864,21,0,8.35,0.0,8.35,14.48,14.06,28.54,1,2.98,60.13
4626,28.4318711,77.0490277,12,3,1.58,0.4,1.98,0.39,5.94,6.33,0,0.0,91.69
52557,28.7929922,77.2394069,0,0,0.0,0.0,0.0,0.41,4.6,5.01,0,0.0,94.99
19410,28.5432617,77.1063461,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
8239,28.4588205,77.1370525,0,0,0.0,0.0,0.0,0.0,0.28,0.28,0,0.0,99.72
18339,28.5360752,76.8627426,0,0,0.0,0.0,0.0,0.0,0.91,0.91,1,5.41,93.68
60862,28.855874,77.1882297,1,0,0.56,0.0,0.56,0.43,3.53,3.96,0,0.0,95.48
9396,28.4678036,77.0694985,15,11,14.43,18.13,32.56,0.36,7.28,7.64,0,0.0,59.8
38314,28.6851949,77.3151492,22,4,9.87,2.44,12.31,10.2,11.36,21.56,0,0.0,66.13
15420,28.5127191,77.2209831,28,1,8.22,0.0,8.22,0.06,5.42,5.48,0,0.0,86.3
4572,28.4318711,76.9384849,0,1,0.0,0.0,0.0,0.0,1.38,1.38,0,0.0,98.62
18342,28.5360752,76.8688839,1,0,0.1,0.0,0.1,0.47,5.42,5.89,0,0.0,94.01
15658,28.5145158,77.2209831,87,0,11.35,0.0,11.35,0.0,13.15,13.15,0,0.0,75.5
47322,28.7534665,77.241454,3,0,0.29,0.0,0.29,0.0,5.57,5.57,0,0.0,94.14
57180,28.8289247,76.9589558,0,4,0.0,0.0,0.0,0.0,4.42,4.42,0,0.0,95.58
26851,28.598957,77.2353127,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
8456,28.4606171,77.0940636,23,7,8.33,11.19,19.52,0.09,14.34,14.43,0,0.0,66.05000000000001
63146,28.8738402,76.9917092,3,0,1.05,0.0,1.05,0.0,0.0,0.0,0,0.0,98.95
4911,28.4336678,77.1452408,82,4,26.42,1.1,27.520000000000003,0.05,8.54,8.59,0,0.0,63.88999999999999
52672,28.7947889,76.987615,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
18000,28.532482,77.1431937,6,2,3.79,3.55,7.34,7.22,3.49,10.71,0,0.0,81.95
59611,28.8468909,77.0633573,0,0,0.0,0.0,0.0,0.51,6.21,6.72,0,0.0,93.28
4409,28.4300745,77.0920165,4,5,4.12,3.57,7.689999999999999,14.07,16.58,30.65,0,0.0,61.66
59099,28.8432977,76.9896621,7,0,0.93,0.0,0.93,0.27,4.45,4.72,1,0.73,93.62
59798,28.8486875,76.9589558,9,4,3.14,0.0,3.14,0.0,3.93,3.93,0,0.0,92.93
22850,28.5702111,76.8402246,0,3,0.0,0.0,0.0,0.0,4.05,4.05,0,0.0,95.95
13366,28.4983462,76.9139198,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
63041,28.8720436,77.2639719,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
54464,28.8073652,77.2455482,2,0,0.27,0.0,0.27,0.0,4.58,4.58,0,0.0,95.15
16189,28.5199056,76.8463659,32,1,9.21,0.72,9.93,0.35,8.82,9.17,0,0.0,80.9
55204,28.8127551,77.2987725,0,2,0.0,0.0,0.0,0.0,1.39,1.39,0,0.0,98.61
55217,28.8145517,76.8381775,0,2,0.0,0.0,0.0,0.0,0.85,0.85,0,0.0,99.15
57478,28.8307213,77.0817811,10,12,3.23,0.21,3.44,1.12,14.77,15.89,0,0.0,80.67
6655,28.4462441,77.3049137,18,1,14.17,3.44,17.61,2.93,7.37,10.3,0,0.0,72.09
54766,28.8109585,76.8893548,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
18022,28.532482,77.1882297,3,0,0.16,0.0,0.16,0.0,0.03,0.03,0,0.0,99.81
8400,28.4606171,76.9794266,45,2,16.62,0.34,16.96,0.0,7.85,7.85,0,0.0,75.19
51834,28.7876024,77.2209831,3,0,0.2,0.0,0.2,0.0,0.02,0.02,0,0.0,99.78
5336,28.437261,77.0408393,32,6,6.88,2.99,9.87,1.33,14.17,15.5,0,0.0,74.63
61581,28.8612639,77.1984651,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.110000000000001,91.89
51906,28.789399,76.8811664,0,0,0.0,0.0,0.0,0.0,1.18,1.18,0,0.0,98.82
20229,28.5486516,77.3212904,20,7,4.6,0.0,4.6,1.38,10.55,11.93,0,0.0,83.47
39767,28.6977712,76.8791193,3,19,0.97,0.0,0.97,11.53,12.73,24.26,0,0.0,74.77
56556,28.8235348,77.1431937,2,2,2.56,0.0,2.56,0.0,3.97,3.97,0,0.0,93.47
22395,28.5666178,76.8832135,0,2,0.13,0.0,0.13,0.0,4.13,4.13,0,0.0,95.74
61421,28.8612639,76.870931,0,0,0.0,0.0,0.0,0.0,6.01,6.01,1,0.25,93.74
21407,28.5576347,77.2967254,21,14,11.14,5.4,16.54,10.18,9.38,19.56,1,29.1,34.80000000000001
25357,28.5881773,77.1002049,46,0,16.61,0.0,16.61,0.0,10.82,10.82,0,0.0,72.57
16291,28.5199056,77.0551689,1,0,0.02,0.0,0.02,0.0,7.7,7.7,0,0.0,92.28
17946,28.532482,77.0326509,34,2,12.11,0.0,12.11,0.32,8.48,8.8,0,0.0,79.09
242,28.3995319,76.8443188,2,1,0.28,0.0,0.28,0.0,0.06,0.06,0,0.0,99.66
62264,28.8666537,77.1350054,33,1,29.59,2.13,31.72,0.5,14.92,15.42,0,0.0,52.86
45771,28.7426868,76.9896621,0,4,0.0,0.0,0.0,0.0,0.07,0.07,1,0.63,99.3
51163,28.7822125,77.3090079,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
56661,28.8253314,76.870931,0,0,0.0,0.0,0.0,2.71,4.37,7.08,0,0.0,92.92
36251,28.6708219,76.9896621,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.52,99.48
32835,28.6438726,77.3049137,13,1,4.15,1.53,5.680000000000001,0.0,2.17,2.17,0,0.0,92.15
16861,28.5234989,77.2475952,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
29785,28.6223131,76.9077786,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
47683,28.7570598,77.0060388,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
30794,28.6294996,77.0244626,24,5,9.09,1.87,10.96,2.02,9.74,11.76,1,9.45,67.82999999999998
26883,28.598957,77.3008195,9,3,2.59,2.85,5.44,0.0,0.81,0.81,0,0.0,93.75
39752,28.6977712,76.848413,0,0,0.0,0.0,0.0,0.0,0.6,0.6,0,0.0,99.4
63084,28.8738402,76.8647897,1,0,0.04,0.0,0.04,0.0,4.53,4.53,0,0.0,95.43
24180,28.5791942,77.126817,3,0,1.79,0.0,1.79,0.0,7.8,7.8,0,0.0,90.41
27189,28.6025503,76.9528145,0,5,0.0,0.0,0.0,0.33,6.09,6.42,0,0.0,93.58
40250,28.7013645,76.8934489,18,2,3.25,0.0,3.25,0.08,7.52,7.6,0,0.0,89.15
43351,28.7247206,76.9077786,0,3,0.0,0.0,0.0,0.33,4.91,5.24,0,0.0,94.76
64491,28.8828233,77.3090079,0,0,0.0,0.0,0.0,0.0,3.52,3.52,0,0.0,96.48
4686,28.4318711,77.171853,4,4,0.29,0.0,0.29,0.34,5.97,6.31,0,0.0,93.4
16557,28.5217023,77.1124874,20,3,6.31,0.0,6.31,0.0,7.46,7.46,0,0.0,86.23
21677,28.5612279,76.8750251,1,1,0.02,0.0,0.02,0.0,0.0,0.0,0,0.0,99.98
43614,28.7265172,76.9589558,1,1,0.01,0.0,0.01,0.0,0.0,0.0,0,0.0,99.99
59462,28.8450943,77.2455482,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
28702,28.61333,77.126817,39,1,19.09,0.0,19.09,0.34,11.03,11.37,0,0.0,69.53999999999999
38487,28.6869915,77.1820884,23,4,17.17,1.67,18.840000000000003,2.72,17.24,19.96,0,0.0,61.2
2642,28.4174982,76.8852606,5,4,1.17,0.0,1.17,0.35,6.23,6.58,0,0.0,92.25
8077,28.4570238,77.2926312,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
42460,28.7175341,77.0326509,32,2,12.28,1.02,13.3,0.0,3.06,3.06,0,0.0,83.64
27027,28.6007536,77.1083932,9,0,2.92,0.0,2.92,0.06,6.94,7.0,0,0.0,90.08
48339,28.7624496,76.8873077,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
22998,28.5702111,77.1431937,26,0,10.07,0.0,10.07,0.53,15.65,16.18,0,0.0,73.75
15897,28.5163124,77.2230302,24,0,7.94,0.0,7.94,8.37,16.96,25.33,0,0.0,66.73
60029,28.8504841,76.9446261,0,2,0.0,0.0,0.0,0.0,2.71,2.71,0,0.0,97.29
47962,28.7588564,77.0899694,7,9,1.05,0.0,1.05,3.59,13.32,16.91,1,0.93,81.11
58494,28.8379078,77.2127947,2,0,0.07,0.0,0.07,0.0,0.0,0.0,0,0.0,99.93
17057,28.5252955,77.1616175,5,1,1.8,68.46,70.25999999999999,0.3,1.74,2.04,0,0.0,27.700000000000003
5642,28.4390576,77.1800413,7,0,4.38,0.0,4.38,0.0,3.44,3.44,0,0.0,92.18
51922,28.789399,76.9139198,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
60055,28.8504841,76.9978504,1,0,0.18,0.0,0.18,0.0,1.07,1.07,0,0.0,98.75
29049,28.6169232,76.8627426,1,0,0.15,0.0,0.15,1.96,2.29,4.25,0,0.0,95.6
12778,28.4929563,77.171853,3,0,1.62,0.0,1.62,0.0,0.63,0.63,0,0.0,97.75
21439,28.5594313,76.8750251,1,2,0.07,0.0,0.07,0.0,2.78,2.78,0,0.0,97.15
37903,28.6833983,76.9610029,42,4,15.18,7.07,22.25,0.21,12.19,12.4,0,0.0,65.35
46465,28.7480767,76.9487203,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
39203,28.6923814,77.1861826,34,3,21.61,4.1,25.71,9.16,11.11,20.27,0,0.0,54.02
10720,28.4785833,76.8566013,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
54174,28.8055686,77.1390996,13,1,24.84,0.0,24.84,0.0,6.23,6.23,0,0.0,68.93
32919,28.6456692,76.9896621,0,4,0.0,0.0,0.0,10.71,6.3,17.01,0,0.0,82.99
4512,28.4300745,77.3028666,49,3,27.52,1.47,28.99,0.32,11.81,12.13,0,0.0,58.88
54265,28.8073652,76.8381775,0,5,0.0,0.0,0.0,0.0,3.41,3.41,0,0.0,96.59
14589,28.5073293,76.9814737,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
25373,28.5881773,77.1329583,16,0,6.74,0.0,6.74,0.0,7.55,7.55,0,0.0,85.71000000000001
48401,28.7624496,77.0142272,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
42995,28.7211273,77.1534292,8,0,3.4,0.0,3.4,0.39,7.96,8.35,0,0.0,88.25
53283,28.7983821,77.2639719,13,13,7.99,0.0,7.99,0.0,6.49,6.49,0,0.0,85.52
7130,28.4498374,77.3028666,41,2,13.71,0.93,14.64,0.3,9.15,9.45,0,0.0,75.91
33665,28.6510591,77.0551689,89,0,36.88,0.0,36.88,0.03,10.89,10.92,0,0.0,52.2
49827,28.7732294,77.010133,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
9106,28.466007,76.9630499,4,10,1.03,0.0,1.03,0.0,8.82,8.82,1,0.5700000000000001,89.58000000000001
50531,28.7786192,76.9896621,3,1,0.41,0.0,0.41,0.0,1.07,1.07,0,0.0,98.52
47967,28.7588564,77.1002049,45,5,8.98,0.67,9.65,1.47,17.62,19.09,0,0.0,71.25999999999999
25723,28.5917705,76.8750251,0,4,0.0,0.0,0.0,0.32,7.17,7.49,0,0.0,92.51
2145,28.4139049,76.8422717,4,2,0.52,0.0,0.52,0.0,2.37,2.37,0,0.0,97.11
56377,28.8217382,77.2639719,2,1,0.19,0.0,0.19,0.04,7.83,7.87,0,0.0,91.94
31494,28.6348895,76.9958034,7,2,1.04,0.0,1.04,0.53,2.53,3.06,0,0.0,95.9
7271,28.451634,77.104299,0,1,0.0,0.0,0.0,0.0,1.48,1.48,0,0.0,98.52
56126,28.8199416,77.2373598,0,0,0.0,0.0,0.0,0.0,5.37,5.37,0,0.0,94.63
15405,28.5127191,77.1902768,0,0,0.0,0.0,0.0,0.0,0.14,0.14,0,0.0,99.86
4541,28.4318711,76.8750251,7,5,0.68,0.0,0.68,8.62,5.96,14.58,0,0.0,84.74
27533,28.6043469,77.1698059,0,0,0.0,0.0,0.0,10.63,3.99,14.62,0,0.0,85.38
20035,28.5486516,76.9241553,0,2,0.0,0.0,0.0,0.0,2.24,2.24,0,0.0,97.76
60319,28.8522808,77.0510747,0,0,0.0,0.0,0.0,0.0,3.85,3.85,0,0.0,96.15
812,28.4031252,77.0367451,32,4,15.01,3.41,18.42,0.37,18.06,18.43,0,0.0,63.150000000000006
14438,28.5055327,77.1595704,36,0,8.88,0.0,8.88,0.76,12.3,13.06,0,0.0,78.06
10080,28.4731934,77.0080859,37,7,22.24,3.12,25.36,0.0,9.78,9.78,0,0.0,64.86000000000001
40550,28.7031611,77.0203684,22,3,8.0,1.12,9.12,0.0,6.73,6.73,0,0.0,84.15
3234,28.4210914,77.1227228,2,1,0.05,0.0,0.05,0.0,0.2,0.2,0,0.0,99.75
6092,28.4426509,77.126817,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
59355,28.8450943,77.0265097,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
47387,28.7552632,76.8873077,0,0,0.0,0.0,0.0,0.18,1.91,2.09,0,0.0,97.91
17903,28.532482,76.9446261,2,0,0.12,0.0,0.12,0.0,4.36,4.36,0,0.0,95.52
7831,28.4552272,77.2762545,2,0,0.14,0.0,0.14,0.0,4.19,4.19,0,0.0,95.67
26639,28.5971604,77.288537,24,7,1.14,0.0,1.14,0.0,4.99,4.99,0,0.0,93.87
42630,28.7193307,76.8934489,2,4,0.09,0.0,0.09,0.0,4.41,4.41,0,0.0,95.5
52155,28.7911956,76.9036844,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
13388,28.4983462,76.9589558,0,0,0.0,0.0,0.0,0.0,2.18,2.18,0,0.0,97.82
16598,28.5217023,77.196418,3,0,0.16,0.0,0.16,9.2,8.28,17.48,0,0.0,82.36
10186,28.4731934,77.2250773,0,0,0.0,0.0,0.0,0.0,0.03,0.03,0,0.0,99.97
18814,28.5396685,76.8606955,0,0,0.0,0.0,0.0,0.29,4.16,4.45,0,0.0,95.55
48104,28.760653,76.8934489,0,2,0.0,0.0,0.0,0.16,1.47,1.63,0,0.0,98.37
60113,28.8504841,77.1165816,16,0,3.81,0.0,3.81,5.0,20.64,25.64,0,0.0,70.55
29213,28.6169232,77.1984651,11,0,7.12,0.0,7.12,0.0,9.28,9.28,0,0.0,83.6
29203,28.6169232,77.1779942,0,0,0.0,0.0,0.0,0.0,0.26,0.26,1,1.4,98.34
9214,28.466007,77.1841355,35,3,27.17,1.38,28.55,0.0,5.41,5.41,0,0.0,66.03999999999999
60492,28.8540774,76.918014,2,0,0.1,0.0,0.1,0.0,0.82,0.82,0,0.0,99.08
56447,28.8235348,76.9200611,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
10530,28.4767867,76.9548616,51,10,10.61,2.06,12.67,0.41,15.09,15.5,0,0.0,71.83000000000001
1853,28.4103117,77.218936,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
41490,28.7103476,76.9958034,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
18019,28.532482,77.1820884,0,0,0.0,0.0,0.0,0.0,0.84,0.84,0,0.0,99.16
60017,28.8504841,76.9200611,37,0,13.8,0.0,13.8,0.33,12.32,12.65,0,0.0,73.55
24827,28.584584,76.9896621,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
8222,28.4588205,77.102252,14,2,18.27,1.62,19.89,0.41,11.56,11.97,0,0.0,68.14
22086,28.5630246,77.2250773,9,5,6.93,14.2,21.13,0.08,6.23,6.31,0,0.0,72.56
3044,28.4192948,77.2209831,0,0,0.0,0.0,0.0,0.0,0.22,0.22,0,0.0,99.78
16136,28.518109,77.2250773,32,3,10.33,1.55,11.88,0.48,13.41,13.89,1,0.66,73.57
31343,28.6330928,77.1739001,22,2,5.96,2.74,8.7,11.85,15.12,26.97,0,0.0,64.33
26626,28.5971604,77.2619249,15,0,0.64,0.0,0.64,0.0,3.5,3.5,0,0.0,95.86
11539,28.4839732,77.0715456,27,2,9.06,3.82,12.88,0.0,10.08,10.08,0,0.0,77.03999999999999
