grid_id,latitude,longitude,building_count,yellow_building_count,building_density,yellow_building_density,total_building_density,main_road_density,local_road_density,total_road_density,waterbody,water_percent,empty,building_density_norm,yellow_building_density_norm,total_building_density_norm,local_road_density_norm,total_road_density_norm,empty_norm,water_percent_norm,grid_score_raw,grid_score,grid_segment,grid_score_pca,grid_score_entropy,kmeans_cluster,grid_segment_kmeans
8077,28.4570238,77.2926312,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1,9.52,bad,0.0,0.0,0,bad
42460,28.7175341,77.0326509,32,2,12.28,1.02,13.3,0.0,3.06,3.06,0,0.0,83.64,0.24277650919802693,0.058671268334771376,0.2206736353077817,0.15117830146731884,0.10978956999085086,0.7823643269058087,0.0,0.050292662359775794,24.53,bad,16.88,5.08,0,bad
27027,28.6007536,77.1083932,9,0,2.92,0.0,2.92,0.06,6.94,7.0,0,0.0,90.08,0.05772861619366765,0.0,0.04844864775178365,0.3428684353539846,0.2511526110901817,0.8680350930871406,0.0,-0.003538594627511993,19.15,bad,14.14,3.24,0,bad
48339,28.7624496,76.8873077,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1,9.52,bad,0.0,0.0,0,bad
22998,28.5702111,77.1431937,26,0,10.07,0.0,10.07,0.53,15.65,16.18,0,0.0,73.75,0.19908464557199768,0.0,0.1670814667330347,0.7731831431253399,0.5805213210627344,0.6507985074130488,0.0,0.1464029948469357,34.12,neutral,35.21,8.35,1,good
15897,28.5163124,77.2230302,24,0,7.94,0.0,7.94,8.37,16.96,25.33,0,0.0,66.73,0.15697438786908258,0.0,0.1317405010784802,0.8379032656489306,0.9088136627020432,0.5574120511097956,0.0,0.16780261494658083,36.26,neutral,41.87,9.09,1,good
60029,28.8504841,76.9446261,0,2,0.0,0.0,0.0,0.0,2.71,2.71,0,0.0,97.29,0.0,0.0,0.0,0.1338866656785732,0.09723193943634177,0.9639491030510232,0.0,-0.07145031348149926,12.37,bad,4.52,0.93,0,bad
47962,28.7588564,77.0899694,7,9,1.05,0.0,1.05,3.59,13.32,16.91,1,0.93,81.11,0.02075857774087364,0.0,0.01742160278745645,0.6580702534459761,0.6067129505049961,0.7487079544774282,1.0,-0.03889280519163256,15.62,bad,26.13,6.39,0,bad
58494,28.8379078,77.2127947,2,0,0.07,0.0,0.07,0.0,0.0,0.0,0,0.0,99.93,0.0013839051827249096,0.0,0.00116144018583043,0.0,0.0,0.9990687960197682,0.0,-0.09944475928771256,9.58,bad,0.06,0.02,0,bad
17057,28.5252955,77.1616175,5,1,1.8,68.46,70.25999999999999,0.3,1.74,2.04,0,0.0,27.700000000000003,0.0355861332700691,1.0,1.0,0.0859641322069068,0.07319304666056725,0.03819931756051169,0.0,0.4216308737255305,61.6,neutral,83.39,32.23,1,good
5642,28.4390576,77.1800413,7,0,4.38,0.0,4.38,0.0,3.44,3.44,0,0.0,92.18,0.08659292429050147,0.0,0.07267297162767547,0.16995207746652835,0.12342356887860359,0.895971212494097,0.0,-0.029017602950107357,16.61,bad,9.52,2.45,0,bad
51922,28.789399,76.9139198,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1,9.52,bad,0.0,0.0,0,bad
60055,28.8504841,76.9978504,1,0,0.18,0.0,0.18,0.0,1.07,1.07,0,0.0,98.75,0.00355861332700691,0.0,0.002986560477849677,0.052863000839879465,0.03839047055235635,0.9833713574958595,0.0,-0.08729985271644952,10.79,bad,1.94,0.42,0,bad
29049,28.6169232,76.8627426,1,0,0.15,0.0,0.15,1.96,2.29,4.25,0,0.0,95.6,0.0029655111058390915,0.0,0.002488800398208064,0.11313670273207847,0.15248551387618176,0.9414671783854253,0.0,-0.0685616789186411,12.66,bad,5.53,1.06,0,bad
12778,28.4929563,77.171853,3,0,1.62,0.0,1.62,0.0,0.63,0.63,0,0.0,97.75,0.03202751994306219,0.0,0.026879044300647095,0.031124944419742114,0.022603734998116354,0.9700684434925471,0.0,-0.08051313152055734,11.47,bad,2.45,0.69,0,bad
21439,28.5594313,76.8750251,1,2,0.07,0.0,0.07,0.0,2.78,2.78,0,0.0,97.15,0.0013839051827249096,0.0,0.00116144018583043,0.13734499283632234,0.09974346554724359,0.9620866950905597,0.0,-0.07015762699198118,12.5,bad,4.69,0.97,0,bad
37903,28.6833983,76.9610029,42,4,15.18,7.07,22.25,0.21,12.19,12.4,0,0.0,65.35,0.30010972391091606,0.40667241875179766,0.36917205906752953,0.6022429721851688,0.4448989110740362,0.5390540297852243,0.0,0.29262235091297595,48.72,neutral,41.72,11.82,1,good
46465,28.7480767,76.9487203,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1,9.52,bad,0.0,0.0,0,bad
39203,28.6923814,77.1861826,34,3,21.61,4.1,25.71,9.16,11.11,20.27,0,0.0,54.02,0.42723129998121845,0.23583549036525747,0.4265803882528622,0.5488859246084681,0.7272662038282833,0.3883320141276947,0.0,0.30007950840008296,49.46,neutral,49.28,13.0,1,good
10720,28.4785833,76.8566013,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1,9.52,bad,0.0,0.0,0,bad
54174,28.8055686,77.1390996,13,1,24.84,0.0,24.84,0.0,6.23,6.23,0,0.0,68.93,0.49108863912695355,0.0,0.4121453459432554,0.30779111703967205,0.22352582387026174,0.586678461917083,0.0,0.16266380693381954,35.75,neutral,31.84,9.34,0,bad
32919,28.6456692,76.9896621,0,4,0.0,0.0,0.0,10.71,6.3,17.01,0,0.0,82.99,0.0,0.0,0.0,0.3112494441974211,0.6103008449491416,0.7737174328036555,0.0,-0.00016928440329530559,19.49,bad,19.13,3.4,0,bad
4512,28.4300745,77.3028666,49,3,27.52,1.47,28.99,0.32,11.81,12.13,0,0.0,58.88,0.5440724375512787,0.08455565142364109,0.48100215696034515,0.5834691961859594,0.4352115960748435,0.45298417618379305,0.0,0.27346756212420326,46.81,neutral,45.4,12.74,1,good
54265,28.8073652,76.8381775,0,5,0.0,0.0,0.0,0.0,3.41,3.41,0,0.0,96.59,0.0,0.0,0.0,0.16846993725606446,0.12234720054535995,0.9546370632487047,0.0,-0.0640758557091928,13.11,bad,5.68,1.17,0,bad
14589,28.5073293,76.9814737,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1,9.52,bad,0.0,0.0,0,bad
25373,28.5881773,77.1329583,16,0,6.74,0.0,6.74,0.0,7.55,7.55,0,0.0,85.71000000000001,0.13325029902236984,0.0,0.11183009789281569,0.37300528630008406,0.2708860305329817,0.8099013588926655,0.0,0.033000543127269175,22.8,bad,18.4,4.55,0,bad
48401,28.7624496,77.0142272,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1,9.52,bad,0.0,0.0,0,bad
42995,28.7211273,77.1534292,8,0,3.4,0.0,3.4,0.39,7.96,8.35,0,0.0,88.25,0.06721825173235274,0.0,0.056412809026049456,0.3932612025097575,0.2995891860861453,0.8436907604610789,0.0,0.012045407470356137,20.71,bad,16.52,3.76,0,bad
53283,28.7983821,77.2639719,13,13,7.99,0.0,7.99,0.0,6.49,6.49,0,0.0,85.52,0.15796289157102894,0.0,0.13257010121121623,0.3206363321970259,0.2328543494250399,0.807373805232036,0.0,0.03174851979148113,22.68,bad,17.72,4.54,0,bad
7130,28.4498374,77.3028666,41,2,13.71,0.93,14.64,0.3,9.15,9.45,0,0.0,75.91,0.27104771507369296,0.05349439171699743,0.24290691886510707,0.4520527641914926,0.3390560249717453,0.6795328016602036,0.0,0.12490837388132399,31.98,neutral,28.4,7.57,0,bad
33665,28.6510591,77.0551689,89,0,36.88,0.0,36.88,0.03,10.89,10.92,0,0.0,52.2,0.729120330555638,0.0,0.6119130579060894,0.5380168963983994,0.3917980733006835,0.36412071064166607,0.0,0.30735175549014593,50.19,neutral,50.03,14.44,1,good
49827,28.7732294,77.010133,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1,9.52,bad,0.0,0.0,0,bad
9106,28.466007,76.9630499,4,10,1.03,0.0,1.03,0.0,8.82,8.82,1,0.5700000000000001,89.58000000000001,0.020363176260095095,0.0,0.01708976273436204,0.4357492218763896,0.31645228997362895,0.8613836360854847,0.7802874743326496,-0.0871679692065811,10.8,bad,15.67,4.0,0,bad
50531,28.7786192,76.9896621,3,1,0.41,0.0,0.41,0.0,1.07,1.07,0,0.0,98.52,0.008105730355960183,0.0,0.006802721088435375,0.052863000839879465,0.03839047055235635,0.9803116872750973,0.0,-0.08547549037607641,10.97,bad,2.14,0.49,0,bad
47967,28.7588564,77.1002049,45,5,8.98,0.67,9.65,1.47,17.62,19.09,0,0.0,71.25999999999999,0.17753526486956694,0.03853897037676159,0.16011282561805212,0.8705103502791366,0.684929049387367,0.6176742515448007,0.0,0.17501236974898418,36.98,neutral,39.08,9.13,1,good
25723,28.5917705,76.8750251,0,4,0.0,0.0,0.0,0.32,7.17,7.49,0,0.0,92.51,0.0,0.0,0.0,0.3542315103008745,0.26873329386649447,0.9003611741151898,0.0,-0.023464726173063083,17.16,bad,12.21,2.5,0,bad
2145,28.4139049,76.8422717,4,2,0.52,0.0,0.52,0.0,2.37,2.37,0,0.0,97.11,0.010280438500242184,0.0,0.008627841380454623,0.11708907662664891,0.08503309832624724,0.9615545785304269,0.0,-0.07090754767962698,12.43,bad,4.4,0.96,0,bad
56377,28.8217382,77.2639719,2,1,0.19,0.0,0.19,0.04,7.83,7.87,0,0.0,91.94,0.0037563140673961826,0.0,0.0031524805043968815,0.3868385949310806,0.28236729275424716,0.8927785131333018,0.0,-0.015879370868667003,17.92,bad,13.25,2.75,0,bad
31494,28.6348895,76.9958034,7,2,1.04,0.0,1.04,0.53,2.53,3.06,0,0.0,95.9,0.020560877000484368,0.0,0.017255682760909247,0.12499382441578975,0.10978956999085086,0.9454580525864191,0.0,-0.0634414655705189,13.17,bad,5.54,1.23,0,bad
7271,28.451634,77.104299,0,1,0.0,0.0,0.0,0.0,1.48,1.48,0,0.0,98.52,0.0,0.0,0.0,0.0731189170495529,0.053100837773352706,0.9803116872750973,0.0,-0.08440828928140917,11.08,bad,2.47,0.51,0,bad
56126,28.8199416,77.2373598,0,0,0.0,0.0,0.0,0.0,5.37,5.37,0,0.0,94.63,0.0,0.0,0.0,0.26530309767303994,0.19266993165061083,0.9285633518022123,0.0,-0.0434273739467347,15.17,bad,8.95,1.84,0,bad
15405,28.5127191,77.1902768,0,0,0.0,0.0,0.0,0.0,0.14,0.14,0,0.0,99.86,0.0,0.0,0.0,0.006916654315498248,0.0050230522218036346,0.9981375920395361,0.0,-0.0985251084455387,9.67,bad,0.23,0.05,0,bad
4541,28.4318711,76.8750251,7,5,0.68,0.0,0.68,8.62,5.96,14.58,0,0.0,84.74,0.013443650346470548,0.0,0.011282561805209892,0.2944518551454968,0.523115009956407,0.7969975323094523,0.0,-0.004887055694161743,19.02,bad,17.47,3.24,0,bad
27533,28.6043469,77.1698059,0,0,0.0,0.0,0.0,10.63,3.99,14.62,0,0.0,85.38,0.0,0.0,0.0,0.19712464799170007,0.5245501677340653,0.8055113972715722,0.0,-0.024754934141698944,17.04,bad,15.22,2.6,0,bad
20035,28.5486516,76.9241553,0,2,0.0,0.0,0.0,0.0,2.24,2.24,0,0.0,97.76,0.0,0.0,0.0,0.11066646904797196,0.08036883554885815,0.97020147263258,0.0,-0.07640173512861931,11.88,bad,3.73,0.77,0,bad
60319,28.8522808,77.0510747,0,0,0.0,0.0,0.0,0.0,3.85,3.85,0,0.0,96.15,0.0,0.0,0.0,0.1902079936762018,0.13813393609959995,0.9487837810872473,0.0,-0.05944048225231447,13.57,bad,6.42,1.32,0,bad
812,28.4031252,77.0367451,32,4,15.01,3.41,18.42,0.37,18.06,18.43,0,0.0,63.150000000000006,0.2967488113242984,0.1961461029623239,0.3056246888999503,0.8922484066992739,0.661248946056007,0.5097876189779371,0.0,0.2795144490196645,47.41,neutral,47.28,12.14,1,good
14438,28.5055327,77.1595704,36,0,8.88,0.0,8.88,0.76,12.3,13.06,0,0.0,78.06,0.17555825746567422,0.0,0.14733698357391742,0.6076774862902032,0.4685790144053962,0.7081340667673254,0.0,0.10239042971087804,29.73,neutral,28.78,6.88,0,bad
10080,28.4731934,77.0080859,37,7,22.24,3.12,25.36,0.0,9.78,9.78,0,0.0,64.86000000000001,0.4396864466257426,0.1794650560828301,0.42077318732371005,0.48317770861123466,0.3508960766374253,0.5325356019236015,0.0,0.24260634714485196,43.73,neutral,39.1,11.22,1,good
40550,28.7031611,77.0203684,22,3,8.0,1.12,9.12,0.0,6.73,6.73,0,0.0,84.15,0.1581605923114182,0.06442335346563131,0.1513190642110503,0.3324934538807372,0.24146529609098902,0.7891488130474981,0.0,0.05703146212055919,25.2,bad,19.41,5.14,0,bad
3234,28.4210914,77.1227228,2,1,0.05,0.0,0.05,0.0,0.2,0.2,0,0.0,99.75,0.0009885037019463638,0.0,0.0008296001327360214,0.009880934736426069,0.007175788888290907,0.9966742714991719,0.0,-0.09749641155627854,9.77,bad,0.38,0.08,0,bad
6092,28.4426509,77.126817,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1,9.52,bad,0.0,0.0,0,bad
59355,28.8450943,77.0265097,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1,9.52,bad,0.0,0.0,0,bad
47387,28.7552632,76.8873077,0,0,0.0,0.0,0.0,0.18,1.91,2.09,0,0.0,97.91,0.0,0.0,0.0,0.09436292673286895,0.07498699388263996,0.972196909733077,0.0,-0.07931590226924537,11.59,bad,3.33,0.68,0,bad
17903,28.532482,76.9446261,2,0,0.12,0.0,0.12,0.0,4.36,4.36,0,0.0,95.52,0.002372408884671273,0.0,0.0019910403185664513,0.2154043772540883,0.15643219776474176,0.9404029452651601,0.0,-0.05311582179714123,14.2,bad,7.37,1.53,0,bad
7831,28.4552272,77.2762545,2,0,0.14,0.0,0.14,0.0,4.19,4.19,0,0.0,95.67,0.002767810365449819,0.0,0.00232288037166086,0.20700558272812614,0.1503327772096945,0.942398382365657,0.0,-0.05474812133833352,14.04,bad,7.1,1.48,0,bad
26639,28.5971604,77.288537,24,7,1.14,0.0,1.14,0.0,4.99,4.99,0,0.0,93.87,0.022537884404377092,0.0,0.018914883026381286,0.2465293216738304,0.17903593276285812,0.9184531371596949,0.0,-0.038388159423019624,15.67,bad,9.3,2.04,0,bad
42630,28.7193307,76.8934489,2,4,0.09,0.0,0.09,0.0,4.41,4.41,0,0.0,95.5,0.001779306663503455,0.0,0.0014932802389248385,0.2178746109381948,0.15822614498681448,0.9401368869850941,0.0,-0.05282703511867112,14.23,bad,7.43,1.54,0,bad
52155,28.7911956,76.9036844,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1,9.52,bad,0.0,0.0,0,bad
13388,28.4983462,76.9589558,0,0,0.0,0.0,0.0,0.0,2.18,2.18,0,0.0,97.82,0.0,0.0,0.0,0.10770218862704414,0.07821609888237088,0.9709996474727788,0.0,-0.07703383150910273,11.82,bad,3.63,0.75,0,bad
16598,28.5217023,77.196418,3,0,0.16,0.0,0.16,9.2,8.28,17.48,0,0.0,82.36,0.0031632118462283643,0.0,0.0026547204247552685,0.4090706980880392,0.6271639488366252,0.7653365969815688,0.0,0.017241417460912872,21.23,bad,21.35,3.95,0,bad
10186,28.4731934,77.2250773,0,0,0.0,0.0,0.0,0.0,0.03,0.03,0,0.0,99.97,0.0,0.0,0.0,0.00148214021046391,0.0010763683332436359,0.9996009125799006,0.0,-0.0996839518097583,9.56,bad,0.05,0.01,0,bad
18814,28.5396685,76.8606955,0,0,0.0,0.0,0.0,0.29,4.16,4.45,0,0.0,95.55,0.0,0.0,0.0,0.20552344251766222,0.15966130276447266,0.9408020326852595,0.0,-0.055268621752652985,13.99,bad,7.17,1.46,0,bad
48104,28.760653,76.8934489,0,2,0.0,0.0,0.0,0.16,1.47,1.63,0,0.0,98.37,0.0,0.0,0.0,0.0726248703127316,0.05848267943957088,0.9783162501746008,0.0,-0.0840137604985718,11.12,bad,2.58,0.52,0,bad
60113,28.8504841,77.1165816,16,0,3.81,0.0,3.81,5.0,20.64,25.64,0,0.0,70.55,0.07532398208831292,0.0,0.06321553011448483,1.0,0.9199361354788942,0.608229182602449,0.0,0.16032643704722654,35.51,neutral,41.72,8.77,1,good
29213,28.6169232,77.1984651,11,0,7.12,0.0,7.12,0.0,9.28,9.28,0,0.0,83.6,0.1407629271571622,0.0,0.11813505890160944,0.4584753717701695,0.332956604416698,0.7818322103456761,0.0,0.05424015263124422,24.92,bad,21.62,5.25,0,bad
29203,28.6169232,77.1779942,0,0,0.0,0.0,0.0,0.0,0.26,0.26,1,1.4,98.34,0.0,0.0,0.0,0.012845215157353889,0.009328525554778179,0.9779171627545015,1.0,-0.19539850772410816,0.0,bad,0.64,1.74,0,bad
9214,28.466007,77.1841355,35,3,27.17,1.38,28.55,0.0,5.41,5.41,0,0.0,66.03999999999999,0.5371529116376541,0.07937877480586715,0.47370167579226824,0.26727928462032513,0.194105089428269,0.5482330404475099,0.0,0.20044587105011175,39.52,neutral,34.07,10.36,0,bad
60492,28.8540774,76.918014,2,0,0.1,0.0,0.1,0.0,0.82,0.82,0,0.0,99.08,0.0019770074038927277,0.0,0.0016592002654720428,0.040511832419346874,0.029420734441992714,0.9877613191169523,0.0,-0.09056814844917319,10.47,bad,1.45,0.31,0,bad
56447,28.8235348,76.9200611,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1,9.52,bad,0.0,0.0,0,bad
10530,28.4767867,76.9548616,51,10,10.61,2.06,12.67,0.41,15.09,15.5,0,0.0,71.83000000000001,0.2097604855530184,0.11849295369571473,0.21022067363530783,0.7455165258633468,0.5561236388425452,0.6252569125266891,0.0,0.18611804442946017,38.09,neutral,37.01,9.24,1,good
1853,28.4103117,77.218936,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1,9.52,bad,0.0,0.0,0,bad
41490,28.7103476,76.9958034,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1,9.52,bad,0.0,0.0,0,bad
18019,28.532482,77.1820884,0,0,0.0,0.0,0.0,0.0,0.84,0.84,0,0.0,99.16,0.0,0.0,0.0,0.04149992589298948,0.030138313330821804,0.9888255522372175,0.0,-0.09115065067323223,10.41,bad,1.4,0.29,0,bad
60017,28.8504841,76.9200611,37,0,13.8,0.0,13.8,0.33,12.32,12.65,0,0.0,73.55,0.2728270217371964,0.0,0.22896963663514192,0.6086655797638458,0.45386864718439984,0.6481379246123863,0.0,0.14028319596037153,33.51,neutral,32.72,8.27,0,bad
24827,28.584584,76.9896621,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1,9.52,bad,0.0,0.0,0,bad
8222,28.4588205,77.102252,14,2,18.27,1.62,19.89,0.41,11.56,11.97,0,0.0,68.14,0.36119925269120134,0.093183779119931,0.3300149328023893,0.5711180277654268,0.4294709649642108,0.576169159854466,0.0,0.2007807766165965,39.55,neutral,37.24,10.05,1,good
22086,28.5630246,77.2250773,9,5,6.93,14.2,21.13,0.08,6.23,6.31,0,0.0,72.56,0.13700661308976603,0.8167960885821113,0.35058901609424264,0.30779111703967205,0.22639613942557807,0.634968039749107,0.0,0.3083410520088181,50.29,neutral,32.76,10.6,0,bad
3044,28.4192948,77.2209831,0,0,0.0,0.0,0.0,0.0,0.22,0.22,0,0.0,99.78,0.0,0.0,0.0,0.010869028210068675,0.007893367777119997,0.9970733589192713,0.0,-0.09768231327156084,9.76,bad,0.37,0.08,0,bad
16136,28.518109,77.2250773,32,3,10.33,1.55,11.88,0.48,13.41,13.89,1,0.66,73.57,0.20422486482211877,0.08915731952832905,0.1971129915380787,0.6625166740773678,0.49835853829180343,0.6484039828924525,0.9034907597535942,0.061795202967106624,25.68,neutral,33.54,9.14,0,bad
31343,28.6330928,77.1739001,22,2,5.96,2.74,8.7,11.85,15.12,26.97,0,0.0,64.33,0.11782964127200657,0.15760713258556233,0.14435042309606771,0.7469986660738107,0.9676551315860287,0.5254850575018457,0.0,0.19905864314346552,39.38,neutral,43.05,9.53,1,good
26626,28.5971604,77.2619249,15,0,0.64,0.0,0.64,0.0,3.5,3.5,0,0.0,95.86,0.012652847384913457,0.0,0.010618881699021074,0.17291635788745618,0.12557630554509086,0.9449259360262864,0.0,-0.0580512246261252,13.71,bad,6.39,1.39,0,bad
11539,28.4839732,77.0715456,27,2,9.06,3.82,12.88,0.0,10.08,10.08,0,0.0,77.03999999999999,0.17911687079268113,0.21972965199884964,0.21370499419279912,0.4979991107158738,0.36165975996986166,0.6945650944839465,0.0,0.15539495787458457,35.02,neutral,29.02,7.82,0,bad
5635,28.4390576,77.1657117,13,0,5.13,0.0,5.13,0.0,1.15,1.15,0,0.0,93.72,0.10142047981969693,0.0,0.0851169736187158,0.056815374734449885,0.041260786107672705,0.9164577000591979,0.0,-0.04719360717357286,14.8,bad,6.35,1.88,0,bad
23356,28.5738043,76.9016373,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1,9.52,bad,0.0,0.0,0,bad
63288,28.8738402,77.2823957,0,0,0.0,0.0,0.0,0.0,0.33,0.33,0,0.0,99.67,0.0,0.0,0.0,0.016303542315103014,0.011840051665679996,0.9956100383789067,0.0,-0.09652346990734123,9.87,bad,0.55,0.11,0,bad
12540,28.4911597,77.171853,24,0,6.08,0.0,6.08,0.0,4.47,4.47,0,0.0,89.45,0.12020205015667784,0.0,0.10087937614070021,0.2208388913591226,0.16037888165330175,0.8596542572650537,0.0,-0.004682197786732428,19.04,bad,12.7,3.3,0,bad
44071,28.7301104,76.9200611,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1,9.52,bad,0.0,0.0,0,bad
46511,28.7480767,77.0428864,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1,9.52,bad,0.0,0.0,0,bad
3911,28.4264813,77.0469806,27,10,15.45,7.83,23.28,0.0,10.35,10.35,0,0.0,66.37,0.3054476439014264,0.45038826574633317,0.38626182180189156,0.511338372610049,0.3713470749690544,0.5526230020686032,0.0,0.2901103823125454,48.47,neutral,39.59,11.59,1,good
45006,28.7372969,76.8852606,1,1,0.03,0.0,0.03,0.0,0.0,0.0,0,0.0,99.97,0.0005931022211678183,0.0,0.0004977600796416128,0.0,0.0,0.9996009125799006,0.0,-0.09976203969473395,9.55,bad,0.03,0.01,0,bad
39280,28.694178,76.8566013,12,4,3.62,0.55,4.17,2.85,6.49,9.34,1,7.42,79.07,0.07156766802091674,0.031636468219729666,0.06918865107018418,0.3206363321970259,0.3351093410831853,0.7215700099106708,1.0,-0.07300436152918742,12.22,bad,17.95,12.63,0,bad
43402,28.7247206,77.0121801,8,6,1.35,0.0,1.35,0.68,7.73,8.41,0,0.0,90.24,0.026689599952551823,0.0,0.022399203583872578,0.38189812756286756,0.3017419227526326,0.8701635593276705,0.0,-0.005732220314180081,18.93,bad,14.6,3.12,0,bad
23317,28.5720077,77.3090079,4,12,0.67,0.0,0.67,22.88,3.99,26.87,0,0.0,72.46,0.013245949606081275,0.0,0.011116641778662686,0.19712464799170007,0.9640672371418832,0.6336377483487756,0.0,0.018831435800358204,21.39,bad,25.68,4.21,0,bad
59526,28.8468909,76.8893548,6,0,0.97,0.0,0.97,0.0,2.26,2.26,0,0.0,96.77,0.01917697181775946,0.0,0.016094242575078816,0.11165456252161456,0.08108641443768723,0.9570315877693006,0.0,-0.06849698646485577,12.67,bad,4.6,1.06,0,bad
49470,28.7696361,77.2537365,38,2,10.96,0.64,11.6,0.53,9.2,9.73,0,0.0,78.67,0.21668001146664298,0.036813344837503606,0.19246723079475694,0.4545229978755991,0.3491021294153526,0.7162488443093459,0.0,0.09846940111856042,29.34,neutral,25.96,6.69,0,bad
31222,28.6330928,76.9262023,1,1,0.02,0.0,0.02,0.0,0.0,0.0,0,0.0,99.98,0.00039540148077854553,0.0,0.00033184005309440856,0.0,0.0,0.9997339417199336,0.0,-0.09984135979648928,9.54,bad,0.02,0.01,0,bad
29770,28.6223131,76.8770722,1,0,0.07,0.0,0.07,0.0,0.0,0.0,0,0.0,99.93,0.0013839051827249096,0.0,0.00116144018583043,0.0,0.0,0.9990687960197682,0.0,-0.09944475928771256,9.58,bad,0.06,0.02,0,bad
12154,28.4893631,76.8688839,1,3,0.31,0.79,1.1,0.0,2.3,2.3,0,0.0,96.6,0.006128722952067456,0.04544147253379352,0.018251202920192472,0.11363074946889977,0.08252157221534541,0.9547700923887377,0.0,-0.05731657541759737,13.78,bad,5.01,1.24,0,bad
38239,28.6851949,77.1616175,23,2,25.35,0.37,25.72,0.0,10.33,10.33,0,0.0,63.95,0.5011713768868065,0.021282714984181772,0.4267463082794094,0.5103502791364064,0.37062949608022533,0.520429950180587,0.0,0.2173933112013106,41.21,neutral,39.54,11.07,1,good
21253,28.5576347,76.9814737,0,0,0.0,0.0,0.0,0.0,2.61,2.61,0,0.0,97.39,0.0,0.0,0.0,0.12894619831036017,0.09364404499219632,0.9652793944513544,0.0,-0.0725038074489716,12.27,bad,4.35,0.9,0,bad
30267,28.6259063,76.9200611,46,2,13.35,0.0,13.35,1.23,8.43,9.66,0,0.0,76.99,0.26393048841967914,0.0,0.2215032354405177,0.41648139914035875,0.3465906033044508,0.6938999487837809,0.0,0.09854469080686983,29.34,neutral,26.57,6.91,0,bad
61979,28.8648571,77.0387922,27,0,18.64,0.0,18.64,2.59,7.6,10.19,0,0.0,71.17,0.36851418008560444,0.0,0.30927492948398877,0.37547551998419054,0.36560644385842167,0.6164769892845028,0.0,0.13600998923189936,33.08,neutral,30.85,8.31,0,bad
45743,28.7426868,76.9323436,19,7,2.93,0.0,2.93,0.0,7.91,7.91,0,0.0,89.16,0.05792631693405692,0.0,0.048614567778330856,0.390790968825651,0.28380245053190534,0.8557964122040933,0.0,0.006572162641380885,20.16,bad,15.71,3.56,0,bad
57417,28.8307213,76.9569087,49,4,23.02,0.6,23.62,2.96,9.55,12.51,0,0.0,63.87,0.4551071043761059,0.03451251078515963,0.3919031027044965,0.4718146336643448,0.4488455949625962,0.519365717060322,0.0,0.20459874269177333,39.93,neutral,38.88,10.57,1,good
36377,28.6708219,77.2475952,6,1,8.64,0.0,8.64,0.0,7.98,7.98,0,0.0,83.38,0.17081343969633167,0.0,0.14335490293678452,0.39424929598340014,0.28631397664280717,0.7789055692649474,0.0,0.052601386520917004,24.76,bad,20.76,5.24,0,bad
